HMT_ID	Domain	Phylum	Class	Order	Family	Genus	Species	Status	Body_site	Warning	Type_strain	16S_rRNA	Clone_count	Clone_%	Clone_rank	Synonyms	NCBI_taxon_id	NCBI_pubmed_count	NCBI_nucleotide_count	NCBI_protein_count	Genome_ID	General_info	Cultivability	Phenotypic_characteristics	Prevalence	Disease	References
619	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	gingivalis	Named	Oral			X73964	89	0.26	80	Bacteroides gingivalis	837	5704	8339	53714	SEQF1975|SEQF2392|SEQF1538|SEQF1064|SEQF2447|SEQF2355|SEQF1908|SEQF2458|SEQF2366|SEQF2457|SEQF2356|SEQF2507|SEQF2616|SEQF2743|SEQF2742|SEQF2741|SEQF2740|SEQF2797|SEQF2798|SEQF2799|SEQF3182|SEQF3183|SEQF3184|SEQF3185|SEQF3186|SEQF3187|SEQF3188|SEQF3189|SEQF3190|SEQF3191|SEQF3192|SEQF3193|SEQF3194|SEQF3195|SEQF3196|SEQF3197|SEQF3198|SEQF3199|SEQF3200|SEQF3201|SEQF3202|SEQF3203|SEQF3204|SEQF3205|SEQF3206|SEQF3207|SEQF3208|SEQF3209|SEQF3210|SEQF3211|SEQF3212|SEQF3213|SEQF3214|SEQF3215|SEQF3216|SEQF3217|SEQF3218|SEQF3219|SEQF3220|SEQF3221|SEQF3222|SEQF3223|SEQF3224|SEQF3225|SEQF3226	N/A					
621	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	gonorrhoeae	Named	Unassigned			X07714	0	0.00	0	Diplococcus gonorrhoeae|Gonococcus neisseri|Merismopedia gonorrhoeae|Micrococcus der gonorrhoe|Micrococcus gonococcus|Micrococcus gonorrhoeae	485	10913	23571	57815	SEQF1626|SEQF1627|SEQF1628|SEQF1629|SEQF1630|SEQF1109|SEQF1631|SEQF1632|SEQF1794|SEQF1791|SEQF1633|SEQF1272|SEQF1792|SEQF1793|SEQF2139|SEQF2158|SEQF1625|SEQF1699	N/A					
622	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	gordonii	Named	Oral		ATCC 10558|NCTC7865	AF003931	478	1.37	10		1302	729	956	6716	SEQF1066	Viridans type of streptococci has had taxonomic revisions.&nbsp; Previously designated as strains of&nbsp;Streptococcus sanguis subsp. sanguis [1,4].&nbsp; Suggested that&nbsp;strain NCTC 3165, a strain of Streptococcus mitis, be included [4].&nbsp; 	Alpha-hemolytic colonies (0.7- 1.2 mm diameter) o&shy;n blood agar and extensive greening o&shy;n chocolate agar.&nbsp;&nbsp;&nbsp;	Facultatively anaerobic, Gram positive cocci, approximately 1 um in diameter, that grow in short chains in broth cultures.&nbsp;&nbsp;&nbsp;Carbohydrates are femented primarily to lactic acid and no gas. Catalase negative.&nbsp; Cell wall contains glycerol teichoic acid and rhamnose.&nbsp;Peptidoglycan type is Lys-Ala1-3S. gordonii is similar to&nbsp;S. sanguis (sanguinis) but can be differentiated&nbsp;based o&shy;n the following; DNA homology, lower G+C content of the DNA (42&nbsp; vs 46 mol%), ferments amygdalin, has alkaline phosphatase and B-glucosaminidase activities, lacks IgA1 protease activity, multilocus enzyme analysis [4].3 biovars of S. gordonii&nbsp;differ biochemically and serologically, but all biovars possess the group H antigen [4]&nbsp;	Commonly found in the human oral cavity and throat.&nbsp; Has been isolated from blood and heart valves of patients with bacterial endocarditis.&nbsp; May be found occasionally&nbsp;in human feces	Generally associated with healthy oral microflora, but has been&nbsp;associated with&nbsp;intact enamel in children with primary caries surfaces&nbsp;[2].&nbsp; May play a role in caries production [3].Has also been associated with infective endocarditis and recurrent aphthous ulcerations	Int J Syst Bacteriol. 1989 Oct;39(4):471-84.|J Gen Microbiol. 1975 Nov;91(1):92-8[PID:1202161]|J Clin Microbiol. 2002 Mar;40(3):1001-9[PID:11880430]|J Dent Res. 1993 Feb;72(2):508-16[PID:8423248]
623	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	gracilis	Named	Oral			L04320	362	1.04	16	Bacteroides gracilis	824	42	455	5696	SEQF1005|SEQF2434	In 1981, four species were recognized&nbsp;as comprising&nbsp;what had previously been called Bacteroides corrodens [5].&nbsp; o&shy;ne of these organisms was called Bacteroides gracilis, but based upon 16S rRNA analysis, the organism was transferred to the genus Campylobacter [2].&nbsp; 	Campylobacter gracilis is microaerophilic, but is stimulated o&shy;n media containing formate and fumerate.	Gram-negative,&nbsp;straight rods.&nbsp; 0.4 um&nbsp;by 4-6 um with both tapered and rounded ends.&nbsp; May&nbsp;pit or corrode agar, or show twitching motility.&nbsp; The mol% G + C of the DNA is 44-46%.&nbsp;&nbsp;&nbsp;&nbsp;It does not ferment carbohydrates and produces mainly succinate from PYG.&nbsp;	Campylobacter gracilis is a common member of subgingival plaque.&nbsp; 16S rRNA cloning studies indicate that it is generally the most common oral Campylobacter species identified.	Campylobactrer gracilis is a member of Socransky&#39;s Orange Complex and is associated with periodontal disease [3].&nbsp; It has been recoved from primary endodontic infections [4].&nbsp; It is occasionally isolated from systemic infections [1].	Int Endod J.2003 Mar;36(3):174-80[PID:12657143]|Int J Syst Bacteriol. 1981 31:432-445|J Clin Periodontol.1998 Feb;25(2):134-44[PID:9495612]|J Clin Microbiol.1985 Nov;22(5):799-802[PID:4056006]|Int J Syst Bacteriol.1995 Jan;45(1):145-52[PID:7857794]
626	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae	Gemella	haemolysans	Named	Oral			L14326	537	1.54	8	Neisseria haemolysans	1379	90	769	7234	SEQF2070|SEQF1019	N/A					
627	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	haemolytica	Named	Oral			U41349	0	0.00	0		45243	3	8	0	SEQF2788	N/A					
630	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	heparinolyticus	Named	Unassigned			L16487	2	0.01	409	Prevotella heparinolyticus	28113	4	13	1	SEQF3056	N/A					
632	Bacteria	Firmicutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	hominis	Named	Unassigned			AJ002265	1	0.00	459	Asterococcus hominis|Micromyces hominis|Schizoplasma hominis	2098	1523	396	2358	SEQF1722|SEQF2524	N/A					
633	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	hominis	Named	Oral			M35014	47	0.13	133		2718	134	265	5157	SEQF1604	N/A					
634	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	hormaechei	Named	Unassigned			AJ853890	135	0.39	53	CDC Enteric Group 75	158836	52	871	10375	SEQF2432|SEQF1960|SEQF2489	N/A					
635	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae [XIV]	Johnsonella	ignava	Named	Oral			X87152	13	0.04	244		43995	3	183	4532	SEQF1672	N/A					
636	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	vestrisii	Named	Unassigned		CCUG 43114	U87774	4	0.01	365		151416	0	0	0	SEQF3148	N/A					
638	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	infantis clade 638	Named	Oral			AB008315	208	0.60	30		68892	17	920	19667	SEQF1924|SEQF2212|SEQF2213|SEQF2216|SEQF2214|SEQF2215|SEQF2398	N/A					
639	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	infelix	Named	Oral			AF287802	112	0.32	63		135082	6	224	4268	SEQF1673	N/A					
641	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	Named	Nasal			M35019	101	0.29	75	Bacterium influenzae|Coccobacillus pfeifferi|Haemophilus meningitidis|Influenza-bacillus|Mycobacterium influenzae	727	18961	24806	98811	SEQF1227|SEQF1238|SEQF1487|SEQF1758|SEQF1759|SEQF1232|SEQF1235|SEQF1236|SEQF1111|SEQF1112|SEQF1223|SEQF1224|SEQF1226|SEQF1228|SEQF1233|SEQF1234|SEQF1237|SEQF1231|SEQF2050|SEQF2051|SEQF2052|SEQF2906|SEQF2965|SEQF3016	N/A					
642	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	inopinata	Named	Unassigned			AB029087	6	0.02	332	Bifidobacterium inopinatum	78259	7	64	2913	SEQF1654	N/A					
643	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	intermedia	Named	Oral		ATCC 25611	L16468	55	0.16	116	Prevotella intermedius|Bacteroides intermedius|Bacteroides melaninogenicus	28131	1567	406	8676	SEQF1065|SEQF2554|SEQF3521|SEQF3522|SEQF3523|SEQF3524|SEQF3525|SEQF3526|SEQF3527|SEQF3528|SEQF3529|SEQF3530|SEQF3531|SEQF3532|SEQF3533|SEQF3534|SEQF3535|SEQF3536|SEQF3537|SEQF3538|SEQF3539|SEQF3540|SEQF3541|SEQF3542|SEQF3543|SEQF3544|SEQF3545|SEQF3546|SEQF3547|SEQF3548	Formerly known as&nbsp;Bacteroides melaninogenicus subsp. intermedius, and then Bacteroides intermedius.&nbsp;&nbsp;&nbsp;Phylogenetic analysis based o&shy;n 16S rRNA sequence comparisons and biochemical characteristics warranted separate genus designation to the genus Prevotella, i.e., Prevotella intermedia [1].	Black pigmented colonies (0.5- 2.0 mm diameter) after anaerobic incubation for 2 days o&shy;n hemin-containing agar media.&nbsp; Hemin is required for growth, Vitamin K is stimulatory.&nbsp; Colonies fluoresce under shortwave UV.	Obligately anaerobic, Gram negative, short rod (0.5 by 2 um). Moderately saccaharolytic, fermenting glucose and other carbohydrates to mainly to succinate and acetate. Cell walls contain meso-diaminopimelic acid, but not KDO or heptose.	Primarily colonizes&nbsp;the gingival crevice, but also found in&nbsp;head, neck, abdominal, and lung infections.&nbsp; Has been isolated from blood.	Although commonly detected in subgingival plaque, P. intermedia has been associated with periodontal disease [2], aggressive periodontitis, necrotizing ulcerative periondontis, endodontic&nbsp;&nbsp;infections [4], and facial gangrene (noma) [5].&nbsp; Has also been linked to coronary artery disease [3].	J Clin Periodontol. 1998 Feb;25(2):134-44[PID:9495612]|Oral Microbiol Immunol. 2005 Aug;20(4):211-5[PID:15943764]|Crit Rev Oral Biol Med. 2000;11(2):159-71[PID:12002813]|J Periodontol. 2007 Sep;78(9):1724-30[PID:17760542]|Int J Syst Bacteriol. 1990 Apr;40(2):205-8[PID:2223612]
644	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	intermedius	Named	Oral			AF104671	334	0.96	19		1338	458	965	31194	SEQF2424|SEQF2361|SEQF1703|SEQF1706|SEQF2336|SEQF2363|SEQF2592|SEQF2593	N/A					
645	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	israelii	Named	Oral			X82450	107	0.31	68	Actinobacterium israeli|Brevistreptothrix israeli|Cohnistreptothrix israeli|Corynebacterium israeli|Discomyces israeli|Nocardia israeli|Oospora israeli|Proactinomyces israeli|Streptothrix israeli	1659	418	244	4	SEQF1665|SEQF2705	N/A					
646	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	kingae	Named	Unassigned			AY551999	0	0.00	0	Moraxella kingae|Moraxella kingii	504	301	33004	9710	SEQF2080|SEQF2390|SEQF2327|SEQF2556	N/A					
649	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	lactamica	Named	Oral			AJ239286	0	0.00	0	Neisseria lactamicus	486	190	994	18470	SEQF2140|SEQF2141|SEQF1261|SEQF2159	N/A					
652	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Afipia	sp. genotype 4	Unnamed	Unassigned			U87769	1	0.00	459		1033	0	0	0		N/A					
653	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	lecithinolyticum	Named	Oral		ATCC 700332|OMZ 684	AF023040	13	0.04	244	Treponema sp. IV:17C:GF6	53418	15	114	4359	SEQF1060|SEQF2462	Member of o&shy;ne of the 10 phylogenetic groups of oral treponemes [1,4]. Originally detected in subjects with periodontitis as not-yet-cultivated phylotype (Group IV) termed Treponema sp. IV:17C:GF6 [4].&nbsp; Closest cultivable relative is Treponema maltophilum, which also falls in Group IV.	Growth o&shy;n&nbsp;OMIZ-Pat-w/oPC agarose [1], are off-white, diffuse&nbsp;(~3 mm), subsurface colonies after 7 days incubation at 37oC.&nbsp; Will not grow in chemically defined media, e.g., OMIZ-W1 [1], but requires yeast extract or Neopeptone 	Obligately anaerobic, catalase negative, helically coiled with translational motility in broth, especially in media of high viscosity [1].&nbsp; Will creep o&shy;n solid surfaces, such as agar media or glass.&nbsp; Cells are Gram-negative,&nbsp; 0.15 um by 5 um, with a 1-2-1 periplasmic flagellar arrangement.N-acetylglucosamine is required for growth, and D-arabinose, L-fucose or D-ribose enhance growth.&nbsp; Other carbohydrates do not appear to support growth. Lecithin and 1% fetal calf serum inhibits growth.&nbsp; Strains are resistant to rifampicin and fosfomycin.High activities for alkaline phosphatase, acid phosphatase, B-galactosidase, B-glucuronidase, N-acetyl-B-glucosaminidase, phospholipase A, and phospholipase C	Detected in human subgingival plaque, most often in subjects with periodontitis	Association (e.g. diseased vs control sites)&nbsp;in patients with adult periodontitis and rapidly progressive periodontitis [1,3] and endodontic lesions [2].&nbsp; Strong activities of phospholipase A and phospholipase C may serve as potential virulence factors [1]	Arch Oral Biol.2003 Jul;48(7):495-502[PID:12798152]|Int J Syst Bacteriol.1999 Oct;49 Pt 4:1329-39[PID:10555310]|J Clin Microbiol.2006 Sep;44(9):3078-85[PID:16954230]|Oral Microbiol Immunol.2000 Jun;15(3):196-202[PID:11154403]
654	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	lenta	Named	Unassigned			AF292375	0	0.00	0	Bacteroides lentus|Eubacterium lentum|Pseudobacterium lentum	84112	45	30	7952	SEQF1498	N/A					
655	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae [XV]	Eubacterium	limosum	Named	Unassigned			M59120	0	0.00	0	Bacteroides limosus|Butyribacterium limosum|Butyribacterium rettgeri|Mycobacterium limosum	1736	91	24	13635	SEQF1927	N/A					
656	Bacteria	Firmicutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	lipophilum	Named	Oral			M24581	0	0.00	0	Mycoplasma lipophiliae	2117	6	10	2		N/A					
658	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	loescheii	Named	Oral			L16481	0	0.00	0	Bacteroides loescheii	840	48	415	5717	SEQF2461	N/A					
659	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	loti	Named	Unassigned			U50166	3	0.01	387	Mesorhizobium loti	381	36	2525	51674	SEQF1025|SEQF2763|SEQF2764	N/A					
660	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Defluvibacter	lusatiensis	Named	Unassigned			AJ132378|NR_025312	14	0.04	236	Defluvibacter lusatiensis	89772	3	22	5		N/A					
662	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Finegoldia	magna	Named	Unassigned		ATCC 15794	D14149	0	0.00	0	Diplococcus magnus|Peptococcus magnus|Peptostreptococcus magnus	1260	68	430	20646	SEQF2061|SEQF2063|SEQF1447|SEQF2435|SEQF1641|SEQF2062|SEQF2642	Finegoldia magna is not believed to be a resident of the human oral cavity. There have been no reports of its isolation verified by molecular sequence analysis.	Forms small (< 0. 5mm diameter) colonies after 48-h anaerobic incubation on Blood Agar plates.	Gram-positive, large, cocci occurring singly and in pairs, tetrads and clusters [2]. Obligately anaerobic and weakly saccharolytic, producing small amounts of acid from glucose and fructose. Ammonia is produced from glycine but not glutamine. Urease is not produced. The major end-product of metabolism is acetate. The mol % G+C content of the DNA is 32-34.	Not thought to be part of the oral microbiota but has been isolated from extra-oral soft tissue infections of the head and neck.	It is thought to be part of the female urogenital microbiota and is one of the commonest clinical anaerobic isolates from wounds and abscesses, primarily associated with the gastrointestinal and urogenital tracts. Is unusual among anaerobes in that it can cause infections, which may be serious, alone in pure culture [1].	Clin Microbiol Rev. 1998 Jan;11(1):81-120[PID:9457430]|Bergeys Manual of Systematic Bacteriology 1986; Vol. 2, pp. 1089-1090.
663	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	maltophilia	Named	Unassigned			X95923	28	0.08	171	Pseudomonas betle|Pseudomonas maltiphilia|Xanthomonas maltiphilia|Pseudomonas beteli|Pseudomonas maltophilia|Stenotrophomonas africana|Xanthomonas maltophilia	40324	1655	10261	122431	SEQF2360|SEQF1330|SEQF1329|SEQF2174|SEQF2478|SEQF2395|SEQF2396|SEQF2300|SEQF1923|SEQF2515	N/A					
664	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	maltophilum	Named	Oral			AF023039	15	0.04	228		51160	23	38	4593	SEQF1941	N/A					
665	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	marshii	Named	Oral			AF481227	4	0.01	365		189722	4	275	4990	SEQF1915|SEQF2681	N/A					
666	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	matruchotii	Named	Oral			X82065	169	0.48	41	Actinomyces matruchoti|Bacterionema matruchotii|Cladothrix matruchoti|Oospora matruchoti	43768	18	281	11062	SEQF1013|SEQF1648	N/A					
667	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	medium	Named	Oral			AF023051	6	0.02	332		58231	25	51	4661	SEQF1940	N/A					
669	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	meningitidis	Named	Oral			AF382273	60	0.17	109	Diplokokkus intracellularis|Micrococcus intracellularis|Micrococcus meningitidis|Neisseria weichselbaumii	487	9744	76975	458330	SEQF1100|SEQF1723|SEQF1916|SEQF1276|SEQF1283|SEQF2284|SEQF2285|SEQF2287|SEQF2286|SEQF2288|SEQF2329|SEQF1275|SEQF1277	N/A					
671	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	meyeri	Named	Oral			X82451	0	0.00	0	Actinobacterium meyer|Actinobacterium meyeri|Actinomyces meyeri	52773	71	16	3	SEQF2739	N/A					
673	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae [XI]	Peptostreptococcaceae [XI][G-6]	[Eubacterium] minutum	Named	Oral			U13037	19	0.05	205	Eubacterium tardum	186804	0	0	0	SEQF3052|SEQF2644	N/A					
674	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Atopobium	minutum	Named	Unassigned			X67148	0	0.00	0	Lactobacillus minutum|Bacteroides minutum|Eubacterium minutum|Lactobacillus minutus	1381	6	23	1837	SEQF2483	N/A					
676	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Proteus	mirabilis	Named	Unassigned			AF008582	30	0.09	164		584	5393	2096	39620	SEQF1802|SEQF1289|SEQF2433|SEQF2393|SEQF2394|SEQF2512|SEQF2572	N/A					
677	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	mitis	Named	Oral		NCTC 12261	AF003929	1973	5.66	2		28037	965	6936	92086	SEQF2001|SEQF2002|SEQF1067|SEQF2003|SEQF2217|SEQF2218|SEQF2219|SEQF2480|SEQF1068|SEQF2337|SEQF2338|SEQF2339|SEQF2768|SEQF3169|SEQF3550|SEQF3551|SEQF3552|SEQF3553|SEQF3554|SEQF3555|SEQF3556|SEQF3557|SEQF3558|SEQF3559|SEQF3560|SEQF3561|SEQF3562|SEQF3563|SEQF3564|SEQF3565|SEQF3566|SEQF3567|SEQF3568|SEQF3569|SEQF3570|SEQF3571|SEQF3572|SEQF3573|SEQF3574|SEQF3575|SEQF3576|SEQF3577|SEQF3578|SEQF3579|SEQF3580|SEQF3581|SEQF3582|SEQF3583|SEQF3584|SEQF3585|SEQF3586|SEQF3587|SEQF3588|SEQF3589|SEQF3590|SEQF3591|SEQF3592|SEQF3593|SEQF3594|SEQF3595|SEQF3596|SEQF3597|SEQF3598|SEQF3599|SEQF3600|SEQF3601|SEQF3602|SEQF3603|SEQF3604|SEQF3605|SEQF3606|SEQF3607|SEQF3608|SEQF3609|SEQF3610|SEQF3611|SEQF3612|SEQF3613|SEQF3614|SEQF3615|SEQF3616|SEQF3617|SEQF3618|SEQF3619|SEQF3620|SEQF3621|SEQF3622|SEQF3623|SEQF3624|SEQF3625|SEQF3626|SEQF3627|SEQF3628|SEQF3629|SEQF3630|SEQF3631|SEQF3632|SEQF3633|SEQF3634|SEQF3635|SEQF3636|SEQF3637|SEQF3638|SEQF3639|SEQF3640|SEQF3641|SEQF3642|SEQF3643|SEQF3644|SEQF3645|SEQF3646|SEQF3647|SEQF3648|SEQF3649|SEQF3650|SEQF3651|SEQF3652|SEQF3653|SEQF3654|SEQF3655|SEQF3656|SEQF3657|SEQF3658|SEQF3659|SEQF3660|SEQF3661|SEQF3662|SEQF3663|SEQF3664|SEQF3665|SEQF3666|SEQF3667|SEQF3668|SEQF3669|SEQF3670|SEQF3671|SEQF3672|SEQF3673|SEQF3674|SEQF3675|SEQF3676	Heterogenous group of viridans type of streptococci that&nbsp;has had taxonomic revisions.&nbsp; Original type strain, NCTC 3165 (= SK51) clustered with Streptococcus gordonii strains.&nbsp; Proposed NCTC 12261 be replacement type strain of S. mitis&nbsp;[2]. Closely related to S. pneumoniae by 16S rRNA comparisons.	Alpha-hemolytic colonies (0.7- 1.2 mm diameter) o&shy;n blood agar and extensive greening o&shy;n chocolate agar.	Facultatively anaerobic, Gram positive cocci, approximately 1 um in diameter, that grow in short or long chains in broth cultures.&nbsp;&nbsp;&nbsp;Carbohydrates are femented primarily to lactic acid and no gas. Catalase negative.&nbsp; Cell wall contains riitol teichoic acid and minimal rhamnose.&nbsp;Peptidoglycan type is Lys-direct. G+C content is 41 mol%.[2,3]2&nbsp;biovars of S. mitis differ biochemically and serologically [2,3]	Commonly found o&shy;n most surfaces in the human oral cavity and throat [1].&nbsp; 	Not usually attributed to disease, especially oral infections.May be involved in infective endocarditis, toxic shock-like syndrome, and neonatal infections.&nbsp;&nbsp;Septicemias have been reported.&nbsp;	Int J Syst Bacteriol. 1989 Oct;39(4):471-84.|J Clin Microbiol. 2005 Nov;43(11):5721-32[PID:16272510]|Bergey&#039;s Manual of Systematic Bacteriology 1986; Vol. 2, pp. 1043-1063.
678	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	moorei	Named	Oral		JCM 10645|CIP 106864	AB031058	20	0.06	198	unclassified Clostridium	102148	28	517	5787	SEQF1152|SEQF1683|SEQF2585	Solobacterium moorei is a sufficiently close phylogenetic relative of Bulleidia extructa for the two species to be in the same genus. No formal proposal has yet been made but the name Bulleidia would take precedence by prior publication.	After 7 days incubation on Fastidious Anaerobe Agar plates (incorporating 5 % horse blood), colonies are 1 mm in diameter, circular, entire, translucent and umbonate. Growth in broth media is markedly stimulated by the addition of 0.5 % Tween 80 in the presence of fermentable sugars.	Gram-posiitive non-sporing anaerobic bacilli [1]. Cells are short and straight or slightly curved and found singly or in pairs. Strains are saccharolytic fermenting fructose, glucose, maltose and sucrose. Acetate and lactate with trace amounts of succinate are formed as the end-products of metabolism. Arginine is hydrolysed and aesculin hydrolysed by some strains. There is no growth in 20 % bile, hydrogen sulfide and indole are not produced and nitrate is not reduced. Urea is not hydrolysed. The mol % G+C content of the DNA is 37-39.	Isolated from the human tongue and dental plaque. It is a member of only a relatively small number of species that are found in both the mouth and faeces	Has been associated with halitosis [2,3] and other infections of dental origin [4,5]. There are case reports of this organism causing septicaemia and vascular infections of various types.	J Med Microbiol. 2001 Nov;50(11):947-51[PID:11699590]|J Clin Microbiol. 2003 Feb;41(2):558-63[PID:12574246]|J Am Dent Assoc. 2007 Aug;138(8):1113-20[PID:17670880]|Microbiol Immunol. 2000;44(4):223-7[PID:10832964]|J Dent Res. 2002 Nov;81(11):761-6[PID:12407091]
