feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X279826	Approximate.altitude	 650	-4.4374053123073	3.42385240538405	46	43	0.20518635568541	0.429780331031264
X1226968	Approximate.altitude	 700	-2.40443225839767	1.8558624475098	46	43	0.205335803459218	0.429995122456399
X165179	Approximate.altitude	 500	-5.37912017021104	4.15475124692528	46	29	0.205640823971764	0.430535527328872
X187304	Approximate.altitude	1600	-1.99015681269277	1.537611199757	46	6	0.205768189172761	0.430605514342816
X187304	Approximate.altitude	1800	-1.99015681269277	1.537611199757	46	6	0.205768189172761	0.430605514342816
X546	Approximate.altitude	 400	-4.49799292097951	3.47609009345479	46	46	0.205882949741967	0.430747348980912
X2699395	Approximate.altitude	 700	2.49508671752209	1.92882824520787	46	14	0.206020720124753	0.430937248939936
X1855823	Approximate.altitude	 500	4.57596723991264	3.53833344964905	46	11	0.206130360314774	0.431068235256809
X110321	Spec.subspecies	graueri	1.72388359794045	1.33470649453009	46	34	0.206701483892228	0.431963783272668
X1349819	Approximate.altitude	3300	-1.99422348063027	1.54416470207333	46	42	0.20674414409836	0.431963783272668
X412963	Approximate.altitude	3100	-2.83846240771936	2.19788929493794	46	26	0.206747063808951	0.431963783272668
X1619308	Approximate.altitude	 600	-3.5952001121891	2.78300486329465	46	27	0.206613099973045	0.431963783272668
X2020312	Approximate.altitude	2100	-3.59475959093768	2.78396319630954	46	32	0.206819227575526	0.432016103534387
X450378	Approximate.altitude	 400	-3.4594316186373	2.68320667643015	46	24	0.2074863301357	0.433310859836925
X785	Spec.subspecies	graueri	-2.684742977696	2.08269284725011	46	40	0.207560771961962	0.433367605863646
X2020311	Approximate.altitude	 650	-2.85798099512757	2.22040013399287	46	25	0.208222117313255	0.434056473744412
X193	Approximate.altitude	 700	-2.37093541111427	1.84175940918328	46	45	0.208162277187957	0.434056473744412
X89184	Approximate.altitude	 800	-3.49835894746886	2.71752594098206	46	21	0.208158361308217	0.434056473744412
X1680	Approximate.altitude	 800	-3.75031643952117	2.91320734283946	46	46	0.208152403346109	0.434056473744412
X1690815	Approximate.altitude	 550	2.82102985895468	2.19152695782432	46	17	0.208188725548388	0.434056473744412
X1308	Approximate.altitude	 500	-4.25278426245852	3.30366318289622	46	15	0.208171687938755	0.434056473744412
X1478	Approximate.altitude	3300	2.60953077289147	2.02616409280297	46	33	0.207957548793796	0.434056473744412
X2775420	Approximate.altitude	 400	-2.81979202529583	2.19222217039266	46	44	0.208523338291441	0.434585579780843
X279113	Approximate.altitude	3300	-1.88680300052899	1.46750662492127	46	46	0.208712978792452	0.434783137825313
X459472	Spec.subspecies	beringei	2.46929972766793	1.9205392008976	46	8	0.208708753039531	0.434783137825313
X588	Approximate.altitude	 550	3.8073549220576	2.96184512274944	46	10	0.208800126112348	0.434865869195367
X285	Approximate.altitude	1000	-4.71353224640086	3.66762073026143	46	34	0.208901036997396	0.434967930912914
X1255	Approximate.altitude	1800	-3.4192582421671	2.66079847818162	46	45	0.2089440191689	0.434967930912914
X2364271	Approximate.altitude	2100	-1.60843532282083	1.251815391316	46	9	0.209001751828894	0.434989344101543
X554	Spec.subspecies	graueri	-1.93054022172542	1.50297851246519	46	9	0.209141740095717	0.435181904947238
X28108	Approximate.altitude	 650	-3.62449086490779	2.82295509625963	46	42	0.209328501404452	0.435377011577904
X971	Approximate.altitude	1000	1.38470750612783	1.07849205153435	46	7	0.209330482879079	0.435377011577904
X2792603	Approximate.altitude	3100	-1	0.779122909404962	46	11	0.209480578014982	0.435386734969597
X171437	Approximate.altitude	3300	-1.73337134748811	1.35116822231103	46	45	0.209696821346431	0.435386734969597
X148447	Approximate.altitude	 700	-3.56720803541153	2.78051569651991	46	32	0.209675487842292	0.435386734969597
X67081	Approximate.altitude	 700	2.06154010458497	1.60704292509984	46	6	0.209715076529858	0.435386734969597
X1731	Approximate.altitude	 500	-3.14179331336468	2.44775741134881	46	12	0.209465052489419	0.435386734969597
X1731	Approximate.altitude	1600	-3.14179331336468	2.44775741134881	46	12	0.209465052489419	0.435386734969597
X62320	Approximate.altitude	 800	-1.71014108748945	1.33288300647677	46	9	0.209637894073211	0.435386734969597
X62320	Approximate.altitude	2100	-1.71014108748945	1.33288300647677	46	9	0.209637894073211	0.435386734969597
X1868793	Approximate.altitude	1000	3.11986771990209	2.43265624244962	46	6	0.209826243607189	0.435518904548497
X83263	Approximate.altitude	1600	-3.11778207154144	2.43157590224719	46	30	0.209925825143537	0.435594827243425
X861299	Spec.subspecies	graueri	2.30663682407222	1.79955409108322	46	31	0.210072505632815	0.435594827243425
X2743089	Approximate.altitude	 400	-2.58496250072115	2.0168203901075	46	31	0.210100384606286	0.435594827243425
X2743089	Approximate.altitude	 550	2.58496250072116	2.0168203901075	46	31	0.210100384606285	0.435594827243425
X1134687	Approximate.altitude	1000	-3.9740119957036	3.09995429386606	46	20	0.21001166061667	0.435594827243425
X398	Approximate.altitude	 400	-3.97269265400426	3.10135623248532	46	39	0.210359603408579	0.435774679688696
X1226968	Approximate.altitude	1800	-3.22204521643229	2.51504522057281	46	43	0.210305936518612	0.435774679688696
X46126	Approximate.altitude	 500	2.22013671346329	1.73273740119918	46	6	0.210243469122799	0.435774679688696
X1884263	Spec.subspecies	graueri	2.24343229696021	1.75144673298358	46	14	0.210377261376764	0.435774679688696
X1505907	Approximate.altitude	 500	0.646549722334403	0.504966305803508	46	5	0.210557657387957	0.435852924572769
X1505907	Approximate.altitude	1600	0.646549722334403	0.504966305803508	46	5	0.210557657387957	0.435852924572769
X1505907	Approximate.altitude	1800	0.646549722334403	0.504966305803508	46	5	0.210557657387957	0.435852924572769
X758793	Approximate.altitude	3300	-2.52859548028782	1.97563385073946	46	34	0.210728001773546	0.436107070036087
X2613770	Approximate.altitude	3300	-2.01508194184297	1.57500279908459	46	42	0.210893156747683	0.436251909084558
X384	Approximate.altitude	3300	-1.62054278228942	1.26660377826462	46	45	0.210884627458951	0.436251909084558
X1612173	Approximate.altitude	 800	-3.88915632505852	3.04077857450998	46	33	0.21103713516002	0.436451264413956
X45056	Approximate.altitude	3300	-1.41839238348977	1.10940349481083	46	43	0.211204635955569	0.436606464917145
X92942	Approximate.altitude	1300	-3.22492436004275	2.52240836528458	46	18	0.211207424946285	0.436606464917145
X279113	Spec.subspecies	graueri	1.93689868278924	1.5156343250051	46	46	0.211403536174817	0.436913349786006
X553	Spec.subspecies	beringei	-3.9036774610288	3.05621231355777	46	25	0.211630820076927	0.437284507204252
X615	Approximate.altitude	 650	-3.22239242133645	2.5231607359943	46	33	0.211689064598435	0.437306296583699
X240521	Approximate.altitude	 500	-4.56313287074751	3.57595867774175	46	27	0.212060657124537	0.437975243189401
X34103	Approximate.altitude	2100	-4.06010538072132	3.18306867192923	46	42	0.212244353211829	0.437992144859998
X1286181	Spec.subspecies	beringei	-1.65207669657969	1.29503193316804	46	8	0.212184494056544	0.437992144859998
X2609253	Approximate.altitude	 650	-3.75488750216346	2.94388501515878	46	33	0.21225993669426	0.437992144859998
X1590	Approximate.altitude	 400	-5.75488750216346	4.51048247862365	46	31	0.212118821194859	0.437992144859998
X190893	Approximate.altitude	1600	-4.29471635919277	3.36998184049404	46	34	0.212638244470909	0.438634220131954
X121719	Spec.subspecies	graueri	2.00186759059424	1.57092795510897	46	24	0.212666787574884	0.438634220131954
X500	Approximate.altitude	1800	-3.50023717993823	2.74814804785156	46	43	0.212894113515165	0.439004325845036
X2735316	Approximate.altitude	1800	-4.07037790735619	3.19669092719128	46	40	0.213020517185756	0.439166202284464
X2009329	Approximate.altitude	3300	-2.19325919087607	1.72359515389033	46	29	0.213307101248236	0.439517375252608
X196	Approximate.altitude	 500	-4.45152817019138	3.49815908863654	46	43	0.213291839431609	0.439517375252608
X43770	Spec.subspecies	graueri	-1.90623705671925	1.49828978075627	46	7	0.213382617501021	0.439517375252608
X1407499	Approximate.altitude	 600	0.915756111527779	0.719766825622433	46	5	0.213375528302916	0.439517375252608
X283699	Approximate.altitude	 800	4.37490750288498	3.43981180559142	46	28	0.213533355989541	0.43972906732078
X1590	Approximate.altitude	1800	-5.90634368599041	4.64625916929383	46	31	0.213758043873317	0.440092914042347
X55209	Approximate.altitude	 700	-3.21533663062464	2.53024324285219	46	33	0.213913180357281	0.440205924347312
X121719	Approximate.altitude	1800	-3.68656613738525	2.90120848055256	46	24	0.213934827977809	0.440205924347312
X137722	Approximate.altitude	 400	-3.20673044244086	2.52371865436508	46	44	0.213956980681896	0.440205924347312
X192	Approximate.altitude	 700	-2.0946691575325	1.64930329325803	46	46	0.214169155214078	0.440543597712064
X1163710	Approximate.altitude	1300	-3.52966016155385	2.78037707572574	46	14	0.21435992963657	0.440837109669824
X61646	Approximate.altitude	 400	-3.52356195605701	2.77705627541981	46	25	0.214598274144385	0.440931639927324
X61646	Approximate.altitude	 550	-3.52356195605701	2.77705627541981	46	25	0.214598274144385	0.440931639927324
X61646	Approximate.altitude	 650	-3.52356195605701	2.77705627541981	46	25	0.214598274144385	0.440931639927324
X1982291	Approximate.altitude	 500	1.80922562067639	1.42572247339841	46	6	0.214536100255519	0.440931639927324
X28108	Approximate.altitude	3300	-1.93375514167847	1.52456999850897	46	42	0.214745367991604	0.441135006441189
X548	Approximate.altitude	 650	-4.7004397181411	3.70669644521227	46	16	0.214850882171496	0.441252887040383
X916	Approximate.altitude	1000	-1.97501131649767	1.55799731632102	46	6	0.215003641347137	0.441368872340025
X916	Approximate.altitude	1300	-1.97501131649767	1.55799731632102	46	6	0.215003641347137	0.441368872340025
X43663	Approximate.altitude	3300	-1.83984913473489	1.45206695618074	46	33	0.215216831759351	0.441707614410059
X76629	Approximate.altitude	 500	-2.55410689941154	2.01624180050803	46	15	0.215318776750035	0.441719074791749
X76629	Approximate.altitude	1800	-2.55410689941154	2.01624180050803	46	15	0.215318776750035	0.441719074791749
X57704	Approximate.altitude	 700	-2.25284758202431	1.7786285975585	46	46	0.215370123973524	0.441725569706771
X2807101	Approximate.altitude	 700	-2.42911919636781	1.91924122917923	46	43	0.215706865545157	0.44202068469334
X88724	Approximate.altitude	 800	-1.89564070007805	1.4976288658599	46	8	0.2156733566429	0.44202068469334
X88724	Approximate.altitude	2100	-1.89564070007805	1.4976288658599	46	8	0.2156733566429	0.44202068469334
X9606	Approximate.altitude	1000	-3.98767307633796	3.14989290508433	46	46	0.215599331768936	0.44202068469334
X652764	Approximate.altitude	 500	-2.64868157690241	2.09411937188405	46	9	0.21600634515925	0.442255649350472
X652764	Approximate.altitude	1600	-2.64868157690241	2.09411937188405	46	9	0.21600634515925	0.442255649350472
X361575	Approximate.altitude	 800	-1.43234844479092	1.13259626237035	46	9	0.216062723979141	0.442255649350472
X361575	Approximate.altitude	2100	-1.43234844479092	1.13259626237035	46	9	0.216062723979141	0.442255649350472
X28035	Approximate.altitude	3100	-1.17953568037164	0.932424367939122	46	11	0.215935155018335	0.442255649350472
X41170	Approximate.altitude	 500	-3.7514318671591	2.96749147281643	46	10	0.216233629144078	0.442506676784131
X35814	Approximate.altitude	2100	-3.39975126789186	2.68983426444199	46	46	0.216322158832234	0.442589054267779
X2058136	Approximate.altitude	1300	2.41308539018786	1.91103320542248	46	6	0.216751932553045	0.443323105937154
X1188228	Approximate.altitude	2100	-3.85453787184878	3.0527610697152	46	38	0.216777648769226	0.443323105937154
X340146	Approximate.altitude	3300	-3.14257464962082	2.49035223454145	46	17	0.217040146142413	0.443760941086897
X1839799	Approximate.altitude	3300	-1.80092068347846	1.42731617405686	46	35	0.217092130896364	0.443768262220259
X1853682	Approximate.altitude	1000	-1.62160311729493	1.28539328112435	46	9	0.217160025180859	0.443808094261728
X524	Approximate.altitude	1000	-2.36307377957693	1.87445493057037	46	7	0.217475857471128	0.444255494941022
X524	Approximate.altitude	1300	-2.36307377957693	1.87445493057037	46	7	0.217475857471128	0.444255494941022
X2252	Approximate.altitude	1000	-2.40914538931977	1.9118494627888	46	16	0.217674910322002	0.444464048514948
X2252	Approximate.altitude	1300	-2.40914538931977	1.9118494627888	46	16	0.217674910322002	0.444464048514948
X2811423	Approximate.altitude	1800	-4.29152459395297	3.40982531509257	46	37	0.218221729664323	0.445382194470729
X35806	Approximate.altitude	3300	-0.921345832806892	0.732041565767352	46	8	0.218214028454159	0.445382194470729
X1385664	Approximate.altitude	 500	-3.08641294399216	2.45397789065969	46	12	0.218527467280838	0.445906926336684
X396	Approximate.altitude	 700	-2.8452218830763	2.26267504748895	46	43	0.218619837635684	0.445996144068526
X58169	Approximate.altitude	3300	-2.01592398870169	1.60449204320539	46	18	0.218989045875057	0.446352061490112
X2613773	Approximate.altitude	1800	-3.59623892560639	2.86154996232215	46	35	0.218874743500809	0.446352061490112
X1303	Approximate.altitude	 650	-3.62727330557912	2.88656478958966	46	45	0.218924581948762	0.446352061490112
X373067	Approximate.altitude	1800	3.17748365044292	2.52886648194946	46	9	0.218967511561289	0.446352061490112
X485	Spec.subspecies	beringei	2.55773860870997	2.03638977310702	46	15	0.219135107936904	0.446550493346418
X42858	Approximate.altitude	 800	-2.28719599880661	1.82219346173443	46	11	0.219431121928169	0.446955015738159
X42858	Approximate.altitude	2100	-2.28719599880661	1.82219346173443	46	11	0.219431121928169	0.446955015738159
X2558360	Spec.subspecies	graueri	1.8328488166148	1.46057232356839	46	18	0.219540024089869	0.447068421572875
X34103	Approximate.altitude	3300	-1.88377732364352	1.50130751479097	46	42	0.219585183064529	0.447068421572875
X165179	Spec.subspecies	beringei	-4.38236764405991	3.49297299054154	46	29	0.219633090179344	0.447068421572875
X2599296	Approximate.altitude	3300	-1.94587486055622	1.5513546148741	46	39	0.219746604715667	0.447200193570085
X470934	Approximate.altitude	1300	-2.87325933657469	2.29098320487928	46	46	0.21979925754421	0.447208076601269
X2052056	Approximate.altitude	 650	-3	2.39239920511326	46	28	0.219866822127911	0.447246289165451
X408	Approximate.altitude	 650	-3.84130225398094	3.0648362216779	46	36	0.22009070736007	0.447503128205173
X1063	Approximate.altitude	3100	-1.86507465774539	1.48798425608789	46	38	0.220063105332795	0.447503128205173
X1173027	Spec.subspecies	graueri	2.80691058084811	2.24085932881552	46	21	0.220356914488313	0.447945053664935
X470934	Approximate.altitude	 600	-2.32901024302191	1.85992129174945	46	46	0.220498888770324	0.448021977785444
X2483033	Approximate.altitude	3300	-1.43168920798484	1.14340701664773	46	9	0.22052884360829	0.448021977785444
X1747	Approximate.altitude	 600	-3.45924080337795	2.76277161923476	46	30	0.220541359701757	0.448021977785444
X785	Approximate.altitude	 650	-4.6724253419715	3.73394111323416	46	40	0.220811518503686	0.448411910277995
X2714353	Approximate.altitude	1300	-2.95346264368154	2.36034512665137	46	43	0.22083112728023	0.448411910277995
X438	Approximate.altitude	3100	-1.55524602563846	1.2433058886358	46	46	0.220970812188948	0.448596192681196
X69964	Approximate.altitude	 800	-2.20346698890755	1.76212321738403	46	12	0.221127067225072	0.44871468621502
X69964	Approximate.altitude	2100	-2.20346698890755	1.76212321738403	46	12	0.221127067225072	0.44871468621502
X2769351	Approximate.altitude	3100	-1.16096404744368	0.929022313462813	46	7	0.221414770474289	0.449114770647815
X2699395	Spec.subspecies	beringei	2.74592654816484	2.19757533329804	46	14	0.221463981054127	0.449114770647815
X9606	Spec.subspecies	beringei	-3.44702574093949	2.75871183843378	46	46	0.2214711908921	0.449114770647815
X727	Spec.subspecies	graueri	2.30024650279443	1.84244580747984	46	26	0.221842874778397	0.449669572400696
X110321	Spec.subspecies	beringei	-2.58746284125034	2.072328713338	46	34	0.221805732709705	0.449669572400696
X1064539	Approximate.altitude	3100	-1.92423730261078	1.54213636240705	46	42	0.222095716042359	0.45008256513624
X664962	Approximate.altitude	 400	-2.90500348606425	2.32925938006902	46	43	0.222310496296909	0.450403124349209
